YEAR,MONTH,METRIC,d1,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d2,d20,d21,d22,d23,d24,d25,d26,d27,d28,d29,d3,d30,d31,d4,d5,d6,d7,d8,d9
2023,1,TMIN,22.0,25.0,15.0,16.0,30.0,27.0,18.0,21.0,14.0,6.0,8.0,18.0,6.0,4.0,7.0,4.0,6.0,7.0,8.0,20.0,16.0,12.0,15.0,-7.0,-7.0,15.0,24.0,22.0,17.0,20.0,27.0
2023,2,PRCP,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.2,0.3,0.2,0.2,0.0,1.6,0.5,9999.0,0.3,9999.0,9999.0,0.0,0.6,0.0,0.0,0.0,0.0
2023,2,TMAX,35.0,45.0,42.0,45.0,47.0,25.0,23.0,26.0,43.0,38.0,33.0,45.0,35.0,35.0,20.0,17.0,30.0,40.0,36.0,24.0,23.0,9999.0,48.0,9999.0,9999.0,44.0,39.0,31.0,35.0,34.0,31.0
2023,2,TMIN,10.0,13.0,26.0,23.0,24.0,10.0,2.0,0.0,15.0,22.0,21.0,16.0,26.0,20.0,8.0,8.0,13.0,23.0,21.0,20.0,14.0,9999.0,23.0,9999.0,9999.0,23.0,20.0,15.0,16.0,8.0,7.0
2023,3,PRCP,0.4,2.1,0.0,0.2,0.1,1.1,1.5,0.0,0.0,0.0,0.2,0.0,0.6,0.5,1.0,0.6,0.4,0.2,0.1,0.5,0.0,0.5,0.0,0.2,0.2,0.9,0.8,0.3,0.1,0.1,0.3
2023,3,TMAX,32.0,36.0,37.0,40.0,44.0,48.0,38.0,36.0,33.0,39.0,44.0,30.0,42.0,40.0,32.0,38.0,26.0,26.0,27.0,28.0,42.0,42.0,32.0,30.0,37.0,31.0,27.0,28.0,31.0,31.0,39.0
2023,3,TMIN,14.0,26.0,18.0,24.0,22.0,32.0,16.0,10.0,8.0,9.0,16.0,9.0,20.0,19.0,22.0,18.0,13.0,3.0,2.0,9.0,10.0,26.0,10.0,21.0,22.0,11.0,18.0,15.0,14.0,18.0,8.0
2023,4,PRCP,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9,0.0,9999.0,0.2,0.1,0.0,0.0,0.0,0.0
2023,4,TMAX,45.0,59.0,63.0,58.0,45.0,37.0,46.0,55.0,55.0,42.0,36.0,42.0,34.0,41.0,38.0,48.0,51.0,40.0,52.0,51.0,57.0,63.0,36.0,67.0,9999.0,25.0,33.0,40.0,51.0,52.0,54.0
2023,4,TMIN,23.0,34.0,43.0,43.0,19.0,17.0,20.0,29.0,38.0,22.0,18.0,31.0,18.0,23.0,25.0,22.0,28.0,24.0,30.0,34.0,29.0,37.0,16.0,43.0,9999.0,13.0,7.0,6.0,19.0,33.0,33.0
2023,5,PRCP,0.0,0.0,0.0,0.0,0.3,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.2,0.0,0.0,0.0
2023,5,TMAX,66.0,55.0,56.0,57.0,54.0,58.0,64.0,65.0,65.0,63.0,67.0,62.0,66.0,67.0,67.0,63.0,65.0,63.0,63.0,59.0,61.0,64.0,62.0,64.0,65.0,55.0,46.0,51.0,49.0,55.0,56.0
2023,5,TMIN,48.0,34.0,32.0,38.0,39.0,38.0,38.0,44.0,39.0,42.0,40.0,42.0,44.0,45.0,43.0,42.0,42.0,40.0,40.0,41.0,40.0,43.0,39.0,45.0,46.0,32.0,30.0,27.0,27.0,33.0,37.0
2023,6,PRCP,0.1,0.0,0.1,0.0,0.2,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,0.0,0.0,0.2,0.1,0.0,0.0
2023,6,TMAX,61.0,64.0,65.0,59.0,60.0,62.0,55.0,58.0,62.0,62.0,69.0,58.0,60.0,62.0,68.0,61.0,65.0,69.0,69.0,65.0,65.0,66.0,61.0,67.0,9999.0,62.0,67.0,70.0,63.0,62.0,61.0
2023,6,TMIN,43.0,42.0,44.0,41.0,39.0,43.0,38.0,37.0,39.0,53.0,51.0,41.0,43.0,38.0,44.0,44.0,43.0,46.0,48.0,47.0,45.0,45.0,39.0,45.0,9999.0,40.0,44.0,45.0,44.0,42.0,42.0
2023,7,PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
2023,7,TMAX,73.0,74.0,77.0,77.0,76.0,72.0,76.0,83.0,84.0,77.0,77.0,76.0,73.0,80.0,83.0,82.0,78.0,78.0,77.0,77.0,80.0,80.0,78.0,79.0,74.0,71.0,72.0,72.0,74.0,74.0,77.0
2023,7,TMIN,49.0,56.0,52.0,56.0,54.0,52.0,51.0,54.0,60.0,56.0,49.0,51.0,49.0,53.0,57.0,61.0,54.0,54.0,55.0,55.0,56.0,57.0,53.0,59.0,56.0,50.0,49.0,53.0,52.0,49.0,51.0
2023,8,PRCP,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.5,0.0,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2023,8,TMAX,71.0,73.0,72.0,73.0,74.0,75.0,76.0,76.0,78.0,74.0,69.0,68.0,72.0,69.0,59.0,71.0,68.0,73.0,72.0,73.0,75.0,76.0,67.0,72.0,75.0,69.0,71.0,70.0,70.0,64.0,69.0
2023,8,TMIN,51.0,52.0,50.0,52.0,51.0,51.0,55.0,54.0,56.0,55.0,52.0,47.0,51.0,49.0,48.0,48.0,51.0,49.0,52.0,52.0,50.0,53.0,46.0,51.0,49.0,44.0,47.0,50.0,50.0,47.0,44.0
2023,9,PRCP,0.4,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,9999.0,1.1,0.0,0.0,0.0,0.0,0.0
2023,9,TMAX,66.0,66.0,67.0,64.0,59.0,62.0,64.0,66.0,67.0,66.0,64.0,65.0,64.0,57.0,45.0,57.0,62.0,67.0,67.0,68.0,63.0,65.0,65.0,60.0,9999.0,52.0,63.0,65.0,68.0,69.0,72.0
2023,9,TMIN,49.0,46.0,45.0,44.0,42.0,42.0,43.0,42.0,45.0,44.0,45.0,49.0,44.0,36.0,33.0,31.0,38.0,41.0,44.0,45.0,43.0,44.0,44.0,42.0,9999.0,39.0,38.0,46.0,44.0,47.0,47.0
2023,10,PRCP,0.4,0.0,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,9999.0,0.8,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0.1,9999.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,10,TMAX,52.0,62.0,50.0,37.0,44.0,54.0,61.0,65.0,64.0,63.0,9999.0,38.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,43.0,9999.0,9999.0,52.0,57.0,60.0,63.0,65.0,66.0
2023,10,TMIN,36.0,43.0,29.0,29.0,31.0,31.0,39.0,43.0,44.0,42.0,9999.0,32.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,34.0,9999.0,9999.0,35.0,35.0,40.0,40.0,41.0,41.0
